anio,mes,producto,unidad,usd,usd_kg
2015,Noviembre,Café Robusta Cereza,Quintal,13.54,0.3
2015,Noviembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,35.0,0.04
2015,Noviembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,17.61,0.39
2015,Noviembre,Cebolla Perla Seca y Limpia de Primera,Quintal,14.56,0.32
2015,Noviembre,Cerdo en Pie para Faenamiento,Libra,0.93,2.07
2015,Noviembre,Fréjol Amarillo Seco,Quintal,117.91,2.59
2015,Noviembre,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,38.64,0.77
2015,Noviembre,Frutilla,Caja de 10 lb,3.13,0.69
2015,Noviembre,Huevo Mediano,Cubeta de 30 huevos,2.5,
2015,Noviembre,Leche Cruda,Litro,0.44,
2015,Noviembre,Limón,Saco aprox. 80 lb,27.33,0.75
2015,Noviembre,Maíz Duro Seco,Quintal,15.24,0.34
2015,Noviembre,Maíz Suave Choclo,Bulto aprox. 110 lb,20.46,0.41
2015,Noviembre,Maracuyá,Kilogramo,0.24,0.24
2015,Noviembre,Naranjilla Híbrida,Caja aprox. 35 lb,9.48,0.6
2015,Noviembre,Palma de Aceite,Tonelada Métrica,118.26,0.12
2015,Noviembre,Panela en Bloque,Quintal,36.9,0.81
2015,Noviembre,Panela Granulada,Quintal,43.97,0.97
2015,Noviembre,Papa Superchola,Quintal,16.65,0.37
2015,Noviembre,Pimiento,Saco aprox. 80 lb,17.77,0.49
2015,Noviembre,Piña MD-2,Kilogramo,0.42,0.42
2015,Noviembre,Piña Nacional,Kilogramo,0.33,0.33
2015,Noviembre,Pitahaya,Kilogramo,3.05,3.05
2015,Noviembre,Plátano Barraganete,Racimo aprox. 50 lb,2.85,0.13
2015,Noviembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,7.3,0.32
2015,Noviembre,Plátano Dominico,Racimo aprox. 50 lb,2.5,0.11
2015,Noviembre,Pollo en Pie,Libra,0.77,1.71
2015,Noviembre,Soya,Quintal,26.25,0.58
2015,Noviembre,Tomate de Árbol,Saco aprox. 80 lb,30.37,0.84
2015,Noviembre,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,5.2,0.33
2015,Noviembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.44,0.47
2015,Noviembre,Yuca Amarga,Funda aprox. 150 lb,10.36,0.15
2015,Noviembre,Yuca Bolona Blanca,Funda aprox. 150 lb,12.9,0.19
2015,Diciembre,Arroz Cáscara,Saca aprox. 200 lb,36.17,0.4
2015,Diciembre,Arveja Tierna en Vaina,Bulto aprox. 110 lb,27.46,0.55
2015,Diciembre,Banano Cavendish,Caja aprox. 43 lb,6.55,0.34
2015,Diciembre,Banano Cavendish Enano,Caja aprox. 43 lb,4.14,0.21
2015,Diciembre,Banano Cavendish Spot,Caja aprox. 43 lb,3.8,0.19
2015,Diciembre,Brócoli,Kilogramo,0.26,0.26
2015,Diciembre,Cacao CCN51 Almendra Seca,Quintal,120.52,2.65
2015,Diciembre,Cacao Fino de Aroma Almendra Seca,Quintal,123.1,2.71
2015,Diciembre,Café Arábigo Bola,Quintal,145.77,3.21
2015,Diciembre,Café Robusta Cereza,Quintal,13.59,0.3
2015,Diciembre,Caña de Azúcar Tallo Fresco,Tonelada Métrica,31.68,0.03
2015,Diciembre,Cebolla Colorada Seca y Limpia de Primera,Quintal,15.45,0.34
2015,Diciembre,Cebolla Perla Seca y Limpia de Primera,Quintal,15.0,0.33
2015,Diciembre,Cerdo en Pie para Faenamiento,Libra,0.89,1.97
2015,Diciembre,Fréjol Amarillo Seco,Quintal,117.91,2.59
2015,Diciembre,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,45.0,0.9
2015,Diciembre,Frutilla,Caja de 10 lb,4.45,0.98
2015,Diciembre,Huevo Mediano,Cubeta de 30 huevos,2.33,
2015,Diciembre,Leche Cruda,Litro,0.43,
2015,Diciembre,Limón,Saco aprox. 80 lb,27.33,0.75
2015,Diciembre,Maíz Duro Seco,Quintal,15.96,0.35
2015,Diciembre,Maíz Suave Choclo,Bulto aprox. 110 lb,20.65,0.41
2015,Diciembre,Maracuyá,Kilogramo,0.41,0.41
2015,Diciembre,Naranjilla Híbrida,Caja aprox. 35 lb,9.3,0.58
2015,Diciembre,Palma de Aceite,Tonelada Métrica,114.79,0.11
2015,Diciembre,Palmito,Tallo aprox. 3 lb,0.26,0.19
2015,Diciembre,Panela en Bloque,Quintal,35.01,0.77
2015,Diciembre,Panela Granulada,Quintal,42.46,0.93
2015,Diciembre,Papa Superchola,Quintal,15.42,0.34
2015,Diciembre,Pimiento,Saco aprox. 80 lb,15.56,0.43
2015,Diciembre,Piña MD-2,Kilogramo,0.42,0.42
2015,Diciembre,Piña Nacional,Kilogramo,0.28,0.28
2015,Diciembre,Pitahaya,Kilogramo,2.27,2.27
2015,Diciembre,Plátano Barraganete,Racimo aprox. 50 lb,3.13,0.14
2015,Diciembre,Plátano Barraganete de Exportación,Caja aprox. 50 lb,5.58,0.25
2015,Diciembre,Plátano Dominico,Racimo aprox. 50 lb,2.51,0.11
2015,Diciembre,Pollo en Pie,Libra,0.83,1.84
2015,Diciembre,Tomate de Árbol,Saco aprox. 80 lb,30.38,0.84
2015,Diciembre,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,5.0,0.31
2015,Diciembre,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.11,0.45
2015,Diciembre,Yuca Amarga,Funda aprox. 150 lb,9.29,0.14
2015,Diciembre,Yuca Bolona Blanca,Funda aprox. 150 lb,15.35,0.23
2016,Enero,Arroz Cáscara,Saca aprox. 200 lb,34.97,0.38
2016,Enero,Arveja Tierna en Vaina,Bulto aprox. 110 lb,20.46,0.41
2016,Enero,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Enero,Banano Cavendish Enano,Caja aprox. 43 lb,7.39,0.38
2016,Enero,Banano Cavendish Spot,Caja aprox. 43 lb,7.75,0.4
2016,Enero,Brócoli,Kilogramo,0.26,0.26
2016,Enero,Cacao CCN51 Almendra Seca,Quintal,106.08,2.33
2016,Enero,Cacao Fino de Aroma Almendra Seca,Quintal,110.85,2.44
2016,Enero,Café Arábigo Bola,Quintal,145.77,3.21
2016,Enero,Café Robusta Cereza,Quintal,13.01,0.29
2016,Enero,Caña de Azúcar Tallo Fresco,Tonelada Métrica,31.68,0.03
2016,Enero,Cebolla Colorada Seca y Limpia de Primera,Quintal,16.06,0.35
2016,Enero,Cebolla Perla Seca y Limpia de Primera,Quintal,15.0,0.33
2016,Enero,Cerdo en Pie para Faenamiento,Libra,0.82,1.81
2016,Enero,Fréjol Amarillo Seco,Quintal,117.91,2.59
2016,Enero,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,42.13,0.84
2016,Enero,Frutilla,Caja de 10 lb,3.49,0.77
2016,Enero,Huevo Mediano,Cubeta de 30 huevos,2.32,
2016,Enero,Leche Cruda,Litro,0.39,
2016,Enero,Limón,Saco aprox. 80 lb,13.5,0.37
2016,Enero,Maíz Duro Seco,Quintal,17.22,0.38
2016,Enero,Maíz Suave Choclo,Bulto aprox. 110 lb,17.15,0.34
2016,Enero,Maracuyá,Kilogramo,0.33,0.33
2016,Enero,Naranjilla Híbrida,Caja aprox. 35 lb,10.51,0.66
2016,Enero,Palma de Aceite,Tonelada Métrica,109.27,0.11
2016,Enero,Palmito,Tallo aprox. 3 lb,0.26,0.19
2016,Enero,Panela en Bloque,Quintal,32.65,0.72
2016,Enero,Panela Granulada,Quintal,48.32,1.06
2016,Enero,Papa Superchola,Quintal,14.03,0.31
2016,Enero,Pimiento,Saco aprox. 80 lb,11.85,0.33
2016,Enero,Piña MD-2,Kilogramo,0.37,0.37
2016,Enero,Piña Nacional,Kilogramo,0.27,0.27
2016,Enero,Pitahaya,Kilogramo,2.27,2.27
2016,Enero,Plátano Barraganete,Racimo aprox. 50 lb,4.12,0.18
2016,Enero,Plátano Barraganete de Exportación,Caja aprox. 50 lb,4.08,0.18
2016,Enero,Plátano Dominico,Racimo aprox. 50 lb,2.01,0.09
2016,Enero,Pollo en Pie,Libra,0.9,1.99
2016,Enero,Tomate de Árbol,Saco aprox. 80 lb,32.34,0.89
2016,Enero,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,4.27,0.27
2016,Enero,Tomate Riñón de Invernadero,Caja aprox. 35 lb,5.74,0.36
2016,Enero,Yuca Amarga,Funda aprox. 150 lb,7.88,0.12
2016,Enero,Yuca Bolona Blanca,Funda aprox. 150 lb,16.12,0.24
2016,Febrero,Arroz Cáscara,Saca aprox. 200 lb,37.25,0.41
2016,Febrero,Arveja Tierna en Vaina,Bulto aprox. 110 lb,29.37,0.59
2016,Febrero,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Febrero,Banano Cavendish Enano,Caja aprox. 43 lb,6.61,0.34
2016,Febrero,Banano Cavendish Spot,Caja aprox. 43 lb,7.06,0.36
2016,Febrero,Brócoli,Kilogramo,0.26,0.26
2016,Febrero,Cacao CCN51 Almendra Seca,Quintal,100.41,2.21
2016,Febrero,Cacao Fino de Aroma Almendra Seca,Quintal,106.15,2.34
2016,Febrero,Café Arábigo Bola,Quintal,91.04,2.0
2016,Febrero,Café Robusta Cereza,Quintal,12.07,0.27
2016,Febrero,Caña de Azúcar Tallo Fresco,Tonelada Métrica,34.87,0.03
2016,Febrero,Cebolla Colorada Seca y Limpia de Primera,Quintal,11.38,0.25
2016,Febrero,Cebolla Perla Seca y Limpia de Primera,Quintal,17.39,0.38
2016,Febrero,Cerdo en Pie para Faenamiento,Libra,0.75,1.67
2016,Febrero,Fréjol Amarillo Seco,Quintal,117.91,2.59
2016,Febrero,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,31.61,0.63
2016,Febrero,Frutilla,Caja de 10 lb,3.14,0.69
2016,Febrero,Huevo Mediano,Cubeta de 30 huevos,2.53,
2016,Febrero,Leche Cruda,Litro,0.4,
2016,Febrero,Limón,Saco aprox. 80 lb,8.93,0.25
2016,Febrero,Maíz Duro Seco,Quintal,16.13,0.35
2016,Febrero,Maíz Suave Choclo,Bulto aprox. 110 lb,18.28,0.37
2016,Febrero,Maracuyá,Kilogramo,0.42,0.42
2016,Febrero,Naranjilla Híbrida,Caja aprox. 35 lb,11.8,0.74
2016,Febrero,Palma de Aceite,Tonelada Métrica,110.09,0.11
2016,Febrero,Palmito,Tallo aprox. 3 lb,0.26,0.19
2016,Febrero,Panela en Bloque,Quintal,34.39,0.76
2016,Febrero,Panela Granulada,Quintal,48.32,1.06
2016,Febrero,Papa Superchola,Quintal,14.05,0.31
2016,Febrero,Pimiento,Saco aprox. 80 lb,15.56,0.43
2016,Febrero,Piña MD-2,Kilogramo,0.3,0.3
2016,Febrero,Piña Nacional,Kilogramo,0.18,0.18
2016,Febrero,Pitahaya,Kilogramo,0.84,0.84
2016,Febrero,Plátano Barraganete,Racimo aprox. 50 lb,2.13,0.09
2016,Febrero,Plátano Barraganete de Exportación,Caja aprox. 50 lb,3.5,0.15
2016,Febrero,Plátano Dominico,Racimo aprox. 50 lb,1.61,0.07
2016,Febrero,Pollo en Pie,Libra,0.91,2.03
2016,Febrero,Tomate de Árbol,Saco aprox. 80 lb,30.68,0.84
2016,Febrero,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,6.5,0.41
2016,Febrero,Tomate Riñón de Invernadero,Caja aprox. 35 lb,9.4,0.59
2016,Febrero,Yuca Amarga,Funda aprox. 150 lb,6.25,0.09
2016,Febrero,Yuca Bolona Blanca,Funda aprox. 150 lb,16.12,0.24
2016,Marzo,Arroz Cáscara,Saca aprox. 200 lb,38.98,0.43
2016,Marzo,Arveja Tierna en Vaina,Bulto aprox. 110 lb,52.97,1.06
2016,Marzo,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Marzo,Banano Cavendish Enano,Caja aprox. 43 lb,6.47,0.33
2016,Marzo,Banano Cavendish Spot,Caja aprox. 43 lb,7.0,0.36
2016,Marzo,Cacao CCN51 Almendra Seca,Quintal,109.45,2.41
2016,Marzo,Cacao Fino de Aroma Almendra Seca,Quintal,108.75,2.39
2016,Marzo,Café Arábigo Bola,Quintal,119.32,2.63
2016,Marzo,Café Robusta Cereza,Quintal,11.6,0.26
2016,Marzo,Caña de Azúcar Tallo Fresco,Tonelada Métrica,34.63,0.03
2016,Marzo,Cebolla Colorada Seca y Limpia de Primera,Quintal,22.8,0.5
2016,Marzo,Cebolla Perla Seca y Limpia de Primera,Quintal,21.56,0.47
2016,Marzo,Cerdo en Pie para Faenamiento,Libra,0.68,1.51
2016,Marzo,Fréjol Amarillo Seco,Quintal,117.91,2.59
2016,Marzo,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,52.96,1.06
2016,Marzo,Frutilla,Caja de 10 lb,3.78,0.83
2016,Marzo,Huevo Mediano,Cubeta de 30 huevos,2.49,
2016,Marzo,Leche Cruda,Litro,0.4,
2016,Marzo,Limón,Saco aprox. 80 lb,11.64,0.32
2016,Marzo,Maíz Duro Seco,Quintal,12.73,0.28
2016,Marzo,Maíz Suave Choclo,Bulto aprox. 110 lb,30.53,0.61
2016,Marzo,Maracuyá,Kilogramo,0.4,0.4
2016,Marzo,Naranjilla Híbrida,Caja aprox. 35 lb,9.73,0.61
2016,Marzo,Palma de Aceite,Tonelada Métrica,112.17,0.11
2016,Marzo,Palmito,Tallo aprox. 3 lb,0.26,0.19
2016,Marzo,Panela en Bloque,Quintal,35.71,0.79
2016,Marzo,Panela Granulada,Quintal,40.62,0.89
2016,Marzo,Papa Superchola,Quintal,15.33,0.34
2016,Marzo,Pimiento,Saco aprox. 80 lb,20.0,0.55
2016,Marzo,Piña MD-2,Kilogramo,0.35,0.35
2016,Marzo,Piña Nacional,Kilogramo,0.24,0.24
2016,Marzo,Pitahaya,Kilogramo,1.43,1.43
2016,Marzo,Plátano Barraganete,Racimo aprox. 50 lb,1.73,0.08
2016,Marzo,Plátano Barraganete de Exportación,Caja aprox. 50 lb,4.1,0.18
2016,Marzo,Plátano Dominico,Racimo aprox. 50 lb,1.44,0.06
2016,Marzo,Pollo en Pie,Libra,0.95,2.1
2016,Marzo,Tomate de Árbol,Saco aprox. 80 lb,27.0,0.74
2016,Marzo,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,3.44,0.22
2016,Marzo,Tomate Riñón de Invernadero,Caja aprox. 35 lb,5.83,0.37
2016,Marzo,Yuca Amarga,Funda aprox. 150 lb,4.99,0.07
2016,Marzo,Yuca Bolona Blanca,Funda aprox. 150 lb,13.63,0.2
2016,Abril,Arroz Cáscara,Saca aprox. 200 lb,36.51,0.4
2016,Abril,Arveja Tierna en Vaina,Bulto aprox. 110 lb,53.6,1.07
2016,Abril,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Abril,Banano Cavendish Enano,Caja aprox. 43 lb,6.08,0.31
2016,Abril,Banano Cavendish Spot,Caja aprox. 43 lb,5.91,0.3
2016,Abril,Brócoli,Kilogramo,0.26,0.26
2016,Abril,Cacao CCN51 Almendra Seca,Quintal,112.02,2.46
2016,Abril,Cacao Fino de Aroma Almendra Seca,Quintal,108.2,2.38
2016,Abril,Café Arábigo Bola,Quintal,117.14,2.58
2016,Abril,Café Robusta Cereza,Quintal,11.17,0.25
2016,Abril,Caña de Azúcar Tallo Fresco,Tonelada Métrica,34.48,0.03
2016,Abril,Cebolla Colorada Seca y Limpia de Primera,Quintal,12.66,0.28
2016,Abril,Cebolla Perla Seca y Limpia de Primera,Quintal,26.28,0.58
2016,Abril,Cerdo en Pie para Faenamiento,Libra,0.67,1.48
2016,Abril,Fréjol Amarillo Seco,Quintal,117.91,2.59
2016,Abril,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,33.58,0.67
2016,Abril,Frutilla,Caja de 10 lb,4.34,0.95
2016,Abril,Huevo Mediano,Cubeta de 30 huevos,2.86,
2016,Abril,Leche Cruda,Litro,0.4,
2016,Abril,Limón,Saco aprox. 80 lb,9.4,0.26
2016,Abril,Maíz Duro Seco,Quintal,12.57,0.28
2016,Abril,Maíz Suave Choclo,Bulto aprox. 110 lb,15.09,0.3
2016,Abril,Maracuyá,Kilogramo,0.26,0.26
2016,Abril,Mora,Canasta aprox. 20 lb,41.67,4.58
2016,Abril,Naranjilla Híbrida,Caja aprox. 35 lb,11.51,0.72
2016,Abril,Palma de Aceite,Tonelada Métrica,114.56,0.11
2016,Abril,Palmito,Tallo aprox. 3 lb,0.37,0.27
2016,Abril,Panela en Bloque,Quintal,35.24,0.78
2016,Abril,Panela Granulada,Quintal,42.57,0.94
2016,Abril,Papa Superchola,Quintal,17.06,0.38
2016,Abril,Pimiento,Saco aprox. 80 lb,18.37,0.51
2016,Abril,Piña MD-2,Kilogramo,0.37,0.37
2016,Abril,Piña Nacional,Kilogramo,0.27,0.27
2016,Abril,Pitahaya,Kilogramo,2.5,2.5
2016,Abril,Plátano Barraganete,Racimo aprox. 50 lb,1.54,0.07
2016,Abril,Plátano Barraganete de Exportación,Caja aprox. 50 lb,5.44,0.24
2016,Abril,Plátano Dominico,Racimo aprox. 50 lb,1.52,0.07
2016,Abril,Pollo en Pie,Libra,0.89,1.97
2016,Abril,Tomate de Árbol,Saco aprox. 80 lb,27.31,0.75
2016,Abril,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,5.33,0.34
2016,Abril,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.47,0.47
2016,Abril,Yuca Amarga,Funda aprox. 150 lb,4.28,0.06
2016,Abril,Yuca Bolona Blanca,Funda aprox. 150 lb,10.76,0.16
2016,Mayo,Arroz Cáscara,Saca aprox. 200 lb,36.25,0.4
2016,Mayo,Arveja Tierna en Vaina,Bulto aprox. 110 lb,37.06,0.74
2016,Mayo,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Mayo,Banano Cavendish Enano,Caja aprox. 43 lb,6.55,0.33
2016,Mayo,Banano Cavendish Spot,Caja aprox. 43 lb,7.43,0.38
2016,Mayo,Brócoli,Kilogramo,0.26,0.26
2016,Mayo,Cacao CCN51 Almendra Seca,Quintal,114.51,2.52
2016,Mayo,Cacao Fino de Aroma Almendra Seca,Quintal,113.12,2.49
2016,Mayo,Café Arábigo Bola,Quintal,123.33,2.71
2016,Mayo,Café Robusta Cereza,Quintal,11.21,0.25
2016,Mayo,Caña de Azúcar Tallo Fresco,Tonelada Métrica,34.53,0.03
2016,Mayo,Cebolla Colorada Seca y Limpia de Primera,Quintal,30.13,0.66
2016,Mayo,Cebolla Perla Seca y Limpia de Primera,Quintal,31.89,0.7
2016,Mayo,Cerdo en Pie para Faenamiento,Libra,0.67,1.49
2016,Mayo,Fréjol Amarillo Seco,Quintal,117.91,2.59
2016,Mayo,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,29.97,0.6
2016,Mayo,Frutilla,Caja de 10 lb,4.15,0.91
2016,Mayo,Huevo Mediano,Cubeta de 30 huevos,2.94,
2016,Mayo,Leche Cruda,Litro,0.47,
2016,Mayo,Limón,Saco aprox. 80 lb,18.36,0.5
2016,Mayo,Maíz Duro Seco,Quintal,13.69,0.3
2016,Mayo,Maíz Suave Choclo,Bulto aprox. 110 lb,7.38,0.15
2016,Mayo,Maracuyá,Kilogramo,0.31,0.31
2016,Mayo,Mora,Canasta aprox. 20 lb,23.61,2.6
2016,Mayo,Naranjilla Híbrida,Caja aprox. 35 lb,11.66,0.73
2016,Mayo,Palma de Aceite,Tonelada Métrica,114.1,0.11
2016,Mayo,Palmito,Tallo aprox. 3 lb,0.37,0.28
2016,Mayo,Panela en Bloque,Quintal,32.14,0.71
2016,Mayo,Panela Granulada,Quintal,42.66,0.94
2016,Mayo,Papa Superchola,Quintal,18.78,0.41
2016,Mayo,Pimiento,Saco aprox. 80 lb,23.11,0.64
2016,Mayo,Piña MD-2,Kilogramo,0.4,0.4
2016,Mayo,Piña Nacional,Kilogramo,0.26,0.26
2016,Mayo,Pitahaya,Kilogramo,2.06,2.06
2016,Mayo,Plátano Barraganete,Racimo aprox. 50 lb,2.13,0.09
2016,Mayo,Plátano Barraganete de Exportación,Caja aprox. 50 lb,4.75,0.21
2016,Mayo,Plátano Dominico,Racimo aprox. 50 lb,1.61,0.07
2016,Mayo,Pollo en Pie,Libra,0.78,1.72
2016,Mayo,Tomate de Árbol,Saco aprox. 80 lb,25.56,0.7
2016,Mayo,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,7.0,0.44
2016,Mayo,Tomate Riñón de Invernadero,Caja aprox. 35 lb,8.21,0.52
2016,Mayo,Yuca Amarga,Funda aprox. 150 lb,3.86,0.06
2016,Mayo,Yuca Bolona Blanca,Funda aprox. 150 lb,9.22,0.14
2016,Junio,Arroz Cáscara,Saca aprox. 200 lb,38.66,0.43
2016,Junio,Arveja Tierna en Vaina,Bulto aprox. 110 lb,22.71,0.45
2016,Junio,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Junio,Banano Cavendish Enano,Caja aprox. 43 lb,6.75,0.35
2016,Junio,Banano Cavendish Spot,Caja aprox. 43 lb,6.88,0.35
2016,Junio,Brócoli,Kilogramo,0.26,0.26
2016,Junio,Cacao CCN51 Almendra Seca,Quintal,116.55,2.56
2016,Junio,Cacao Fino de Aroma Almendra Seca,Quintal,113.33,2.49
2016,Junio,Café Robusta Cereza,Quintal,11.05,0.24
2016,Junio,Caña de Azúcar Tallo Fresco,Tonelada Métrica,30.27,0.03
2016,Junio,Cebolla Colorada Seca y Limpia de Primera,Quintal,20.97,0.46
2016,Junio,Cebolla Perla Seca y Limpia de Primera,Quintal,23.4,0.51
2016,Junio,Cerdo en Pie para Faenamiento,Libra,0.65,1.45
2016,Junio,Fréjol Amarillo Seco,Quintal,117.91,2.59
2016,Junio,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,22.88,0.46
2016,Junio,Frutilla,Caja de 10 lb,4.03,0.88
2016,Junio,Huevo Mediano,Cubeta de 30 huevos,2.73,
2016,Junio,Leche Cruda,Litro,0.44,
2016,Junio,Limón,Saco aprox. 80 lb,24.6,0.68
2016,Junio,Maíz Duro Seco,Quintal,15.47,0.34
2016,Junio,Maíz Suave Choclo,Bulto aprox. 110 lb,15.92,0.32
2016,Junio,Maracuyá,Kilogramo,0.47,0.47
2016,Junio,Mora,Canasta aprox. 20 lb,17.25,1.9
2016,Junio,Naranjilla Híbrida,Caja aprox. 35 lb,12.1,0.76
2016,Junio,Palma de Aceite,Tonelada Métrica,109.66,0.11
2016,Junio,Palmito,Tallo aprox. 3 lb,0.35,0.26
2016,Junio,Panela en Bloque,Quintal,34.83,0.77
2016,Junio,Panela Granulada,Quintal,39.43,0.87
2016,Junio,Papa Superchola,Quintal,18.64,0.41
2016,Junio,Pimiento,Saco aprox. 80 lb,23.56,0.65
2016,Junio,Piña MD-2,Kilogramo,0.58,0.58
2016,Junio,Piña Nacional,Kilogramo,0.25,0.25
2016,Junio,Pitahaya,Kilogramo,0.93,0.93
2016,Junio,Plátano Barraganete,Racimo aprox. 50 lb,2.01,0.09
2016,Junio,Plátano Barraganete de Exportación,Caja aprox. 50 lb,5.43,0.24
2016,Junio,Plátano Dominico,Racimo aprox. 50 lb,1.82,0.08
2016,Junio,Pollo en Pie,Libra,0.78,1.74
2016,Junio,Tomate de Árbol,Saco aprox. 80 lb,24.89,0.68
2016,Junio,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,6.08,0.38
2016,Junio,Tomate Riñón de Invernadero,Caja aprox. 35 lb,6.68,0.42
2016,Junio,Yuca Amarga,Funda aprox. 150 lb,4.1,0.06
2016,Junio,Yuca Bolona Blanca,Funda aprox. 150 lb,8.19,0.12
2016,Julio,Arroz Cáscara,Saca aprox. 200 lb,39.51,0.43
2016,Julio,Arveja Tierna en Vaina,Bulto aprox. 110 lb,19.77,0.4
2016,Julio,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Julio,Banano Cavendish Enano,Caja aprox. 43 lb,6.32,0.32
2016,Julio,Banano Cavendish Spot,Caja aprox. 43 lb,6.53,0.33
2016,Julio,Cacao CCN51 Almendra Seca,Quintal,116.89,2.57
2016,Julio,Cacao Fino de Aroma Almendra Seca,Quintal,116.65,2.57
2016,Julio,Café Arábigo Grano Oro,Quintal,122.0,2.68
2016,Julio,Café Robusta Cereza,Quintal,11.64,0.26
2016,Julio,Caña de Azúcar Tallo Fresco,Tonelada Métrica,31.23,0.03
2016,Julio,Cebolla Colorada Seca y Limpia de Primera,Quintal,14.43,0.32
2016,Julio,Cebolla Perla Seca y Limpia de Primera,Quintal,15.43,0.34
2016,Julio,Cerdo en Pie para Faenamiento,Libra,0.65,1.44
2016,Julio,Fréjol Amarillo Seco,Quintal,156.72,3.45
2016,Julio,Fréjol Rojo Tierno en Vaina,Bulto aprox. 110 lb,21.33,0.43
2016,Julio,Frutilla,Caja de 10 lb,3.73,0.82
2016,Julio,Huevo Mediano,Cubeta de 30 huevos,2.73,
2016,Julio,Leche Cruda,Litro,0.44,
2016,Julio,Limón,Saco aprox. 80 lb,32.0,0.88
2016,Julio,Maíz Duro Seco,Quintal,15.33,0.34
2016,Julio,Maíz Suave Choclo,Bulto aprox. 110 lb,14.17,0.28
2016,Julio,Maracuyá,Kilogramo,0.44,0.44
2016,Julio,Mora,Canasta aprox. 20 lb,13.47,1.48
2016,Julio,Naranjilla Híbrida,Caja aprox. 35 lb,13.98,0.88
2016,Julio,Palma de Aceite,Tonelada Métrica,108.15,0.11
2016,Julio,Palmito,Tallo aprox. 3 lb,0.34,0.25
2016,Julio,Panela en Bloque,Quintal,32.67,0.72
2016,Julio,Panela Granulada,Quintal,34.31,0.75
2016,Julio,Papa Superchola,Quintal,16.48,0.36
2016,Julio,Pimiento,Saco aprox. 80 lb,17.42,0.48
2016,Julio,Piña MD-2,Kilogramo,0.48,0.48
2016,Julio,Piña Nacional,Kilogramo,0.23,0.23
2016,Julio,Pitahaya,Kilogramo,1.33,1.33
2016,Julio,Plátano Barraganete,Racimo aprox. 50 lb,2.2,0.1
2016,Julio,Plátano Barraganete de Exportación,Caja aprox. 50 lb,7.87,0.35
2016,Julio,Plátano Dominico,Racimo aprox. 50 lb,2.05,0.09
2016,Julio,Pollo en Pie,Libra,0.79,1.75
2016,Julio,Quinua,Quintal,79.71,1.75
2016,Julio,Tomate de Árbol,Saco aprox. 80 lb,19.48,0.54
2016,Julio,Tomate Riñón a Campo Abierto,Caja aprox. 35 lb,5.57,0.35
2016,Julio,Tomate Riñón de Invernadero,Caja aprox. 35 lb,7.47,0.47
2016,Julio,Trigo,Quintal,20.0,0.44
2016,Julio,Yuca Amarga,Funda aprox. 150 lb,4.16,0.06
2016,Julio,Yuca Bolona Blanca,Funda aprox. 150 lb,6.93,0.1
2016,Agosto,Arroz Cáscara,Saca aprox. 200 lb,37.41,0.41
2016,Agosto,Banano Cavendish,Caja aprox. 43 lb,6.16,0.32
2016,Agosto,Banano Cavendish Enano,Caja aprox. 43 lb,6.2,0.32
2016,Agosto,Banano Cavendish Spot,Caja aprox. 43 lb,6.2,0.32
2016,Agosto,Brócoli,Kilogramo,0.26,0.26
2016,Agosto,Cacao CCN51 Almendra Seca,Quintal,118.7,2.61
2016,Agosto,Cacao Fino de Aroma Almendra Seca,Quintal,118.71,2.61
2016,Agosto,Café Robusta Cereza,Quintal,12.44,0.27
2016,Agosto,Caña de Azúcar Tallo Fresco,Tonelada Métrica,31.43,0.03
2016,Agosto,Cebolla Colorada Seca y Limpia de Primera,Quintal,9.96,0.22
2016,Agosto,Cebolla Perla Seca y Limpia de Primera,Quintal,11.5,0.25
